taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus	nomenclaturalCode	tempAuthor
8232932	52a423d2-0486-4e77-bcee-6350d708d6ff	1000122			Methanothermobacter tenebrarum	x	Methanothermobacter tenebrarum	Methanothermobacter	tenebrarum		species		Int. J. Syst. Evol. Microbiol. 63::721	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanothermobacter		Nakamura et al., 2013
1000052	7ddf754f-d193-4cc9-b351-99906754a03b	1000050			Sulfolobus solfataricus	x	Sulfolobus solfataricus	Sulfolobus	solfataricus		species		Int. J. Syst. Bacteriol. 30::411	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus		Zillig et al., 1980
1000397	7ddf754f-d193-4cc9-b351-99906754a03b	1000390			Methanoculleus palmolei	x	Methanoculleus palmolei	Methanoculleus	palmolei		species		Int. J. Syst. Bacteriol. 48::1115	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus		Zellner et al., 1998
8993996	52a423d2-0486-4e77-bcee-6350d708d6ff	1000390			Methanoculleus sediminis	x	Methanoculleus sediminis	Methanoculleus	sediminis		species		Int. J. Syst. Evol. Microbiol. 65::2144	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus		Chen et al., 2015
8964487	52a423d2-0486-4e77-bcee-6350d708d6ff	8811474			Halanaeroarchaeum sulfurireducens	x	Halanaeroarchaeum sulfurireducens	Halanaeroarchaeum	sulfurireducens		species		Int. J. Syst. Evol. Microbiol. 66::2380	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halanaeroarchaeum		Sorokin et al., 2016
1000378	7ddf754f-d193-4cc9-b351-99906754a03b	1000373			Methanocorpusculum labreanum	x	Methanocorpusculum labreanum	Methanocorpusculum	labreanum		species		Int. J. Syst. Bacteriol. 39::10	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum		Zhao et al., 1989
8986205	52a423d2-0486-4e77-bcee-6350d708d6ff	1000333	1000338		Methanolobus siciliae	x	Methanolobus siciliae	Methanolobus	siciliae		species		Int. J. Syst. Bacteriol. 39::496	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina		Stetter & König, 1989
1000042	7ddf754f-d193-4cc9-b351-99906754a03b	7787			Sulfurisphaera	x	Sulfurisphaera	Sulfurisphaera			genus		Int. J. Syst. Bacteriol. 48::455	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfurisphaera		Kurosawa et al., 1998
1000057	7ddf754f-d193-4cc9-b351-99906754a03b	7787			Metallosphaera	x	Metallosphaera	Metallosphaera			genus		Int. J. Syst. Bacteriol. 39::496	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera		Huber et al., 1989
1000062	7ddf754f-d193-4cc9-b351-99906754a03b	7787			Stygiolobus	x	Stygiolobus	Stygiolobus			genus		Int. J. Syst. Bacteriol. 41::497	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Stygiolobus		Segerer et al., 1991
1000243	7ddf754f-d193-4cc9-b351-99906754a03b	1000240	1000242		Natronobacterium nitratireducens	x	Natronobacterium nitratireducens	Natronobacterium	nitratireducens		species		Int. J. Syst. Evol. Microbiol. 51::1828	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobiforma		Xin et al., 2001
9449152	52a423d2-0486-4e77-bcee-6350d708d6ff	7787			Sulfodiicoccus	x	Sulfodiicoccus	Sulfodiicoccus			genus		Int. J. Syst. Evol. Microbiol. 67::1883	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfodiicoccus		Sakai & Kurosawa, 2017
1000389	7ddf754f-d193-4cc9-b351-99906754a03b	1000387	1000388		Methanomicrobium paynteri	x	Methanomicrobium paynteri	Methanomicrobium	paynteri		species		Int. J. Syst. Bacteriol. 34::91	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanolacinia		Rivard et al., 1984
1000112	7ddf754f-d193-4cc9-b351-99906754a03b	1000107	1000111		Methanobacterium ruminantium	x	Methanobacterium ruminantium	Methanobacterium	ruminantium		species		Int. J. Syst. Bacteriol. 30::318	synonym			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter		Smith & Hungate, 1958
1000383	7ddf754f-d193-4cc9-b351-99906754a03b	1000380	1000382		Methanogenium liminatans	x	Methanogenium liminatans	Methanogenium	liminatans		species		Int. J. Syst. Bacteriol. 40::470	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis		Zellner et al., 1990
1000191	7ddf754f-d193-4cc9-b351-99906754a03b	1000189	1000190		Haloarcula mukohataei	x	Haloarcula mukohataei	Haloarcula	mukohataei		species		Int. J. Syst. Bacteriol. 47::76	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halomicrobium		Ihara et al., 1997
1000064	7ddf754f-d193-4cc9-b351-99906754a03b	3800			Thermofilum	x	Thermofilum	Thermofilum			genus		Int. J. Syst. Bacteriol. 33::673	accepted			Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermofilaceae	Thermofilum		Zillig & Gierl, 1983
1000044	7ddf754f-d193-4cc9-b351-99906754a03b	7787			Acidianus	x	Acidianus	Acidianus			genus		Int. J. Syst. Bacteriol. 36::559	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Acidianus		Segerer et al., 1986
1000038	7ddf754f-d193-4cc9-b351-99906754a03b	7787			Sulfurococcus	x	Sulfurococcus	Sulfurococcus			genus		Int. J. Syst. Bacteriol. 45::880	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfurococcus		Golovacheva et al., 1995
7375077	52a423d2-0486-4e77-bcee-6350d708d6ff	4896427	8043589	8043589	Halogeometricum pallidum	x	Halogeometricum pallidum	Halogeometricum	pallidum		species		Int. J. Syst. Evol. Microbiol. 63::3919	homotypic synonym		Originally found in sources as accepted taxon within Halogeometricum Montalvo-Rodríguez et al., 1998	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halosarcina		Qiu et al., 2013 (Savage et al., 2008)
7814852	7ddf754f-d193-4cc9-b351-99906754a03b	1000206	1000219		Natronobacterium vacuolatum	x	Natronobacterium vacuolatum	Natronobacterium	vacuolatum		species		Int. J. Syst. Bacteriol. 43::403	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Mwatha & Grant, 1993
7729208	7ddf754f-d193-4cc9-b351-99906754a03b	1000206	1000207		Halobacterium distributum	x	Halobacterium distributum	Halobacterium	distributum		species		Int. J. Syst. Bacteriol. 39::495	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Zvyagintseva & Tarasov, 1989
1000208	7ddf754f-d193-4cc9-b351-99906754a03b	1000206	1000207	7729208	Halorubrobacterium distributum	x	Halorubrobacterium distributum	Halorubrobacterium	distributum		species		Int. J. Syst. Bacteriol. 46::625	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Kamekura & Dyall-Smith, 1996 (Zvyagintseva & Tarasov, 1989)
1000131	7ddf754f-d193-4cc9-b351-99906754a03b	1000122		1000132	Methanothermobacter thermoflexus	x	Methanothermobacter thermoflexus	Methanothermobacter	thermoflexus		species		Int. J. Syst. Evol. Microbiol. 52::686	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanothermobacter		Boone, 2002 (Kotelnikova et al., 1994)
1000376	7ddf754f-d193-4cc9-b351-99906754a03b	1000373		1000377	Methanocorpusculum aggregans	x	Methanocorpusculum aggregans	Methanocorpusculum	aggregans		species		Int. J. Syst. Bacteriol. 39::110	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum		Xun et al., 1989 (Ollivier et al., 1985)
1000123	7ddf754f-d193-4cc9-b351-99906754a03b	1000122		1000124	Methanothermobacter thermophilus	x	Methanothermobacter thermophilus	Methanothermobacter	thermophilus		species		Int. J. Syst. Evol. Microbiol. 52::686	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanothermobacter		Boone, 2002 (Laurinavichus et al., 1990)
1000394	7ddf754f-d193-4cc9-b351-99906754a03b	1000390		1000395	Methanoculleus marisnigri	x	Methanoculleus marisnigri	Methanoculleus	marisnigri		species		Int. J. Syst. Bacteriol. 40::121	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus		Maestrojuán et al., 1990 (Romesser et al., 1981)
1000125	7ddf754f-d193-4cc9-b351-99906754a03b	1000122		4896423	Methanothermobacter thermautotrophicus	x	Methanothermobacter thermautotrophicus	Methanothermobacter	thermautotrophicus		species		Int. J. Syst. Evol. Microbiol. 50::51	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanothermobacter		Wasserfallen et al., 2000 (Zeikus & Wolfe, 1972)
1000390	7ddf754f-d193-4cc9-b351-99906754a03b	7789			Methanoculleus	x	Methanoculleus	Methanoculleus			genus		Int. J. Syst. Bacteriol. 40::121	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus		Maestrojuán et al., 1990
4898671	0938172b-2086-439c-a1dd-c21cb0109ed5	566	7789		Methanoplanaceae	x	Methanoplanaceae	Methanoplanaceae			family			synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae			
1000036	7ddf754f-d193-4cc9-b351-99906754a03b	1000035			Aeropyrum camini	x	Aeropyrum camini	Aeropyrum	camini		species		Int. J. Syst. Evol. Microbiol. 54::333	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Aeropyrum		Nakagawa et al., 2004
7419407	52a423d2-0486-4e77-bcee-6350d708d6ff	7680801			Halohasta litchfieldiae	x	Halohasta litchfieldiae	Halohasta	litchfieldiae		species		Int. J. Syst. Evol. Microbiol. 63::2365	accepted			Archaea	Euryarchaeota	Halobacteria		Halorubraceae	Halohasta		Mou et al., 2013
7525614	52a423d2-0486-4e77-bcee-6350d708d6ff	7977549			Salinigranum rubrum	x	Salinigranum rubrum	Salinigranum	rubrum		species		Int. J. Syst. Evol. Microbiol. 64::2033	accepted			Archaea	Euryarchaeota	Halobacteria		Halorubraceae	Salinigranum		Cui & Zhang, 2014
7688733	52a423d2-0486-4e77-bcee-6350d708d6ff	1000080			Vulcanisaeta thermophila	x	Vulcanisaeta thermophila	Vulcanisaeta	thermophila		species		Int. J. Syst. Evol. Microbiol. 65::204	accepted			Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta		Yim et al., 2015
1000082	7ddf754f-d193-4cc9-b351-99906754a03b	1000080			Vulcanisaeta souniana	x	Vulcanisaeta souniana	Vulcanisaeta	souniana		species		Int. J. Syst. Evol. Microbiol. 52::1103	accepted			Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta		Itoh et al., 2002
8127919	7ddf754f-d193-4cc9-b351-99906754a03b	7882429			Halovenus aranensis	x	Halovenus aranensis	Halovenus	aranensis		species		Int. J. Syst. Evol. Microbiol. 62::1335	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halovenus		Makhdoumi-Kakhki et al., 2012
8212302	52a423d2-0486-4e77-bcee-6350d708d6ff	7882429			Halovenus rubra	x	Halovenus rubra	Halovenus	rubra		species		Int. J. Syst. Evol. Microbiol. 65::1107	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halovenus		Han et al., 2015
8089232	52a423d2-0486-4e77-bcee-6350d708d6ff	7680801			Halohasta litorea	x	Halohasta litorea	Halohasta	litorea		species		Int. J. Syst. Evol. Microbiol. 63::2365	accepted			Archaea	Euryarchaeota	Halobacteria		Halorubraceae	Halohasta		Mou et al., 2013
1000037	7ddf754f-d193-4cc9-b351-99906754a03b	1000035			Aeropyrum pernix	x	Aeropyrum pernix	Aeropyrum	pernix		species		Int. J. Syst. Bacteriol. 46::1076	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Aeropyrum		Sako et al., 1996
9531365	52a423d2-0486-4e77-bcee-6350d708d6ff	7977549			Salinigranum salinum	x	Salinigranum salinum	Salinigranum	salinum		species		Int. J. Syst. Evol. Microbiol. 66::3021	accepted			Archaea	Euryarchaeota	Halobacteria		Halorubraceae	Salinigranum		Wang et al., 2016
8981129	52a423d2-0486-4e77-bcee-6350d708d6ff	7882429			Halovenus salina	x	Halovenus salina	Halovenus	salina		species		Int. J. Syst. Evol. Microbiol. 65::3022	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halovenus		Infante-Domínguez et al., 2015
7447607	52a423d2-0486-4e77-bcee-6350d708d6ff	8059437			Methanomassiliicoccus luminyensis	x	Methanomassiliicoccus luminyensis	Methanomassiliicoccus	luminyensis		species		Int. J. Syst. Evol. Microbiol. 62::2550	accepted			Archaea	Euryarchaeota	Methanomicrobia			Methanomassiliicoccus		Dridi et al., 2012
1000081	7ddf754f-d193-4cc9-b351-99906754a03b	1000080			Vulcanisaeta distributa	x	Vulcanisaeta distributa	Vulcanisaeta	distributa		species		Int. J. Syst. Evol. Microbiol. 52::1103	accepted			Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta		Itoh et al., 2002
7964079	7ddf754f-d193-4cc9-b351-99906754a03b	4896435			Haloquadratum walsbyi	x	Haloquadratum walsbyi	Haloquadratum	walsbyi		species		Int. J. Syst. Evol. Microbiol. 57::391	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloquadratum		Burns et al., 2007
8122273	52a423d2-0486-4e77-bcee-6350d708d6ff	1000091	7583979		Methanobacterium thermoaggregans	x	Methanobacterium thermoaggregans	Methanobacterium	thermoaggregans		species		Int. J. Syst. Bacteriol. 38::221	synonym			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium		Blotevogel & Fischer, 1988
1000407	7ddf754f-d193-4cc9-b351-99906754a03b	7789			Methanomicrobium	x	Methanomicrobium	Methanomicrobium			genus		Int. J. Syst. Bacteriol. 31::216	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanomicrobium		Balch & Wolfe, 1981
1000387	7ddf754f-d193-4cc9-b351-99906754a03b	7789			Methanolacinia	x	Methanolacinia	Methanolacinia			genus		Int. J. Syst. Bacteriol. 40::470	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanolacinia		Zellner et al., 1990
1000372	7ddf754f-d193-4cc9-b351-99906754a03b	7789			Methanogenium	x	Methanogenium	Methanogenium			genus		Int. J. Syst. Bacteriol. 31::216	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanogenium		Romesser et al., 1981
1000380	7ddf754f-d193-4cc9-b351-99906754a03b	7789			Methanofollis	x	Methanofollis	Methanofollis			genus		Int. J. Syst. Bacteriol. 49::253	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis		Zellner et al., 1999
1000403	7ddf754f-d193-4cc9-b351-99906754a03b	7789			Methanoplanus	x	Methanoplanus	Methanoplanus			genus		Int. J. Syst. Bacteriol. 34::270	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoplanus		Wildgruber et al., 1984
8135283	52a423d2-0486-4e77-bcee-6350d708d6ff	1000360	8177597		Methanomicrococcus blatticola	x	Methanomicrococcus blatticola	Methanomicrococcus	blatticola		species		Int. J. Syst. Evol. Microbiol. 50::1998	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanimicrococcus		Sprenger et al., 2000
7406730	52a423d2-0486-4e77-bcee-6350d708d6ff	1000262	8395321		Natrialba aegyptiaca	x	Natrialba aegyptiaca	Natrialba	aegyptiaca		species		Int. J. Syst. Evol. Microbiol. 51::1140	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natrialba		Hezayen et al., 2001
1190	7ddf754f-d193-4cc9-b351-99906754a03b	291			Archaeoglobales	x	Archaeoglobales	Archaeoglobales			order			accepted			Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales				
1195	7ddf754f-d193-4cc9-b351-99906754a03b	163			Methanopyrales	x	Methanopyrales	Methanopyrales			order			accepted			Archaea	Euryarchaeota	Methanopyri	Methanopyrales				
1193	7ddf754f-d193-4cc9-b351-99906754a03b	161			Methanococcales	x	Methanococcales	Methanococcales			order			accepted			Archaea	Euryarchaeota	Methanococci	Methanococcales				
1196	7ddf754f-d193-4cc9-b351-99906754a03b	294			Thermococcales	x	Thermococcales	Thermococcales			order			accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales				
3799	7ddf754f-d193-4cc9-b351-99906754a03b	1190			Archaeoglobaceae	x	Archaeoglobaceae	Archaeoglobaceae			family			accepted			Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae			
1000377	7ddf754f-d193-4cc9-b351-99906754a03b	1000373	1000376		Methanogenium aggregans	x	Methanogenium aggregans	Methanogenium	aggregans		species		Int. J. Syst. Bacteriol. 35::129	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum		Ollivier et al., 1985
1000152	7ddf754f-d193-4cc9-b351-99906754a03b	1000149			Methanotorris formicicus	x	Methanotorris formicicus	Methanotorris	formicicus		species		Int. J. Syst. Evol. Microbiol. 54::1099	accepted			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanotorris		Takai et al., 2004
7977549	52a423d2-0486-4e77-bcee-6350d708d6ff	9407771			Salinigranum	x	Salinigranum	Salinigranum			genus		Int. J. Syst. Evol. Microbiol. 64::2031	accepted			Archaea	Euryarchaeota	Halobacteria		Halorubraceae	Salinigranum		Cui & Zhang, 2014
7680801	52a423d2-0486-4e77-bcee-6350d708d6ff	9407771			Halohasta	x	Halohasta	Halohasta			genus		Int. J. Syst. Evol. Microbiol. 63::2365	accepted			Archaea	Euryarchaeota	Halobacteria		Halorubraceae	Halohasta		Mou et al., 2013
7445512	7ddf754f-d193-4cc9-b351-99906754a03b	4896437			Haloplanus vescus	x	Haloplanus vescus	Haloplanus	vescus		species		Int. J. Syst. Evol. Microbiol. 60::1827	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloplanus		Cui et al., 2010
7580460	52a423d2-0486-4e77-bcee-6350d708d6ff	4896437			Haloplanus salinus	x	Haloplanus salinus	Haloplanus	salinus		species		Int. J. Syst. Evol. Microbiol. 64::1455	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloplanus		Qiu et al., 2014
