taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	nomenclaturalCode
5900899	7ddf754f-d193-4cc9-b351-99906754a03b	1000195			Haloferax elongans	"Allen et al., 2008"	Haloferax elongans	Haloferax	elongans		species		Int. J. Syst. Evol. Microbiol. 58::801	accepted			BC
7966897	52a423d2-0486-4e77-bcee-6350d708d6ff	8367113			Halorubellus litoreus	"Cui et al., 2014"	Halorubellus litoreus	Halorubellus	litoreus		species		Int. J. Syst. Evol. Microbiol. 64::2	accepted			BC
1000321	7ddf754f-d193-4cc9-b351-99906754a03b	7791			Methanohalophilus	"Paterek & Smith, 1988"	Methanohalophilus	Methanohalophilus			genus		Int. J. Syst. Bacteriol. 38::122	accepted			BC
1000357	7ddf754f-d193-4cc9-b351-99906754a03b	7791			Methanosalsum	"Boone & Baker, 2002"	Methanosalsum	Methanosalsum			genus		Int. J. Syst. Evol. Microbiol. 52::686	accepted			BC
4896456	7ddf754f-d193-4cc9-b351-99906754a03b	7791			Halomethanococcus	"Yu & Kawamura, 1988"	Halomethanococcus	Halomethanococcus			genus		Int. J. Syst. Bacteriol. 38::328	accepted			BC
1000330	7ddf754f-d193-4cc9-b351-99906754a03b	7791			Methanomethylovorans	"Lomans et al., 2004"	Methanomethylovorans	Methanomethylovorans			genus		Int. J. Syst. Evol. Microbiol. 54::307	accepted			BC
1000253	7ddf754f-d193-4cc9-b351-99906754a03b	1000247	1000252		Halobacterium vallismortis	"Gonzalez et al., 1979"	Halobacterium vallismortis	Halobacterium	vallismortis		species		Int. J. Syst. Bacteriol. 30::307	synonym			BC
1000230	7ddf754f-d193-4cc9-b351-99906754a03b	1000206	1000228		Halobacterium saccharovorum	"Tomlinson & Hochstein, 1977"	Halobacterium saccharovorum	Halobacterium	saccharovorum		species		Int. J. Syst. Bacteriol. 30::306	synonym			BC
1000201	7ddf754f-d193-4cc9-b351-99906754a03b	1000195		1000202	Haloferax volcanii	"Torreblanca et al., 1986 (Mullakhanbhai & Larsen, 1975)"	Haloferax volcanii	Haloferax	volcanii		species		Int. J. Syst. Bacteriol. 36::573	accepted			BC
1000197	7ddf754f-d193-4cc9-b351-99906754a03b	1000195		1000198	Haloferax denitrificans	"Tindall et al., 1989 (Tomlinson et al., 1986)"	Haloferax denitrificans	Haloferax	denitrificans		species		Int. J. Syst. Bacteriol. 39::360	accepted			BC
1000204	7ddf754f-d193-4cc9-b351-99906754a03b	1000195		1000205	Haloferax mediterranei	"Torreblanca et al., 1987 (Rodriguez-Valera et al., 1983)"	Haloferax mediterranei	Haloferax	mediterranei		species		Int. J. Syst. Bacteriol. 37::179	accepted			BC
1000229	7ddf754f-d193-4cc9-b351-99906754a03b	1000206	1000228	1000230	Halorubrobacterium saccharovorum	"Kamekura & Dyall-Smith, 1996 (Tomlinson & Hochstein, 1977)"	Halorubrobacterium saccharovorum	Halorubrobacterium	saccharovorum		species		Int. J. Syst. Bacteriol. 46::625	synonym			BC
8741393	52a423d2-0486-4e77-bcee-6350d708d6ff	7786			Thermogladius	"Kochetkova et al., 2016"	Thermogladius	Thermogladius			genus		Int. J. Syst. Evol. Microbiol. 66::1410	accepted			BC
1000027	7ddf754f-d193-4cc9-b351-99906754a03b	7786			Staphylothermus	"Stetter & Fiala, 1986"	Staphylothermus	Staphylothermus			genus		Int. J. Syst. Bacteriol. 36::573	accepted			BC
3803	7ddf754f-d193-4cc9-b351-99906754a03b	1193			Methanocaldococcaceae		Methanocaldococcaceae	Methanocaldococcaceae			family			accepted			BC
7788	7ddf754f-d193-4cc9-b351-99906754a03b	1193			Methanococcaceae		Methanococcaceae	Methanococcaceae			family			accepted			BC
4896426	0938172b-2086-439c-a1dd-c21cb0109ed5	567	3809		Ferroplasmataceae		Ferroplasmataceae	Ferroplasmataceae			family			synonym			BC
1000393	7ddf754f-d193-4cc9-b351-99906754a03b	1000390	7376395		Methanogenium olentangyi	"Corder et al., 1988"	Methanogenium olentangyi	Methanogenium	olentangyi		species		Int. J. Syst. Bacteriol. 38::221	synonym			BC
1000396	7ddf754f-d193-4cc9-b351-99906754a03b	1000390	7376395		Methanoculleus oldenburgensis	"Blotevogel et al., 1998"	Methanoculleus oldenburgensis	Methanoculleus	oldenburgensis		species		Int. J. Syst. Bacteriol. 48::327	synonym			BC
8398011	7ddf754f-d193-4cc9-b351-99906754a03b	1000390	7376395		Methanogenium bourgense	"Ollivier et al., 1986"	Methanogenium bourgense	Methanogenium	bourgense		species		Int. J. Syst. Bacteriol. 36::300	synonym			BC
1000030	7ddf754f-d193-4cc9-b351-99906754a03b	7786			Thermodiscus	"Stetter, 2003"	Thermodiscus	Thermodiscus			genus		Int. J. Syst. Evol. Microbiol. 53::1	accepted			BC
1000035	7ddf754f-d193-4cc9-b351-99906754a03b	7786			Aeropyrum	"Sako et al., 1996"	Aeropyrum	Aeropyrum			genus		Int. J. Syst. Bacteriol. 46::1075	accepted			BC
1000083	7ddf754f-d193-4cc9-b351-99906754a03b	3809			Ferroplasma	"Golyshina et al., 2000"	Ferroplasma	Ferroplasma			genus		Int. J. Syst. Evol. Microbiol. 50::1004	accepted			BC
1000020	7ddf754f-d193-4cc9-b351-99906754a03b	7786			Sulfophobococcus	"Hensel et al., 1997"	Sulfophobococcus	Sulfophobococcus			genus		Int. J. Syst. Bacteriol. 47::915	accepted			BC
1000032	7ddf754f-d193-4cc9-b351-99906754a03b	7786			Ignicoccus	"Huber et al., 2000"	Ignicoccus	Ignicoccus			genus		Int. J. Syst. Evol. Microbiol. 50::2098	accepted			BC
1000018	7ddf754f-d193-4cc9-b351-99906754a03b	7786			Stetteria	"Jochimsen et al., 1998"	Stetteria	Stetteria			genus		Int. J. Syst. Bacteriol. 48::328	accepted			BC
1000016	7ddf754f-d193-4cc9-b351-99906754a03b	7786			Thermosphaera	"Huber et al., 1998"	Thermosphaera	Thermosphaera			genus		Int. J. Syst. Bacteriol. 48::36	accepted			BC
1000014	7ddf754f-d193-4cc9-b351-99906754a03b	7786			Ignisphaera	"Niederberger et al., 2006"	Ignisphaera	Ignisphaera			genus		Int. J. Syst. Evol. Microbiol. 56::970	accepted			BC
8139024	7ddf754f-d193-4cc9-b351-99906754a03b	3809			Acidiplasma	"Golyshina et al., 2009"	Acidiplasma	Acidiplasma			genus		Int. J. Syst. Evol. Microbiol. 59::2822	accepted			BC
1000155	7ddf754f-d193-4cc9-b351-99906754a03b	1000153	1000154		Methanococcus fervens	"Jeanthon et al., 1999"	Methanococcus fervens	Methanococcus	fervens		species		Int. J. Syst. Bacteriol. 49::588	synonym			BC
1000351	7ddf754f-d193-4cc9-b351-99906754a03b	1000350			Methanolobus tindarius	"König & Stetter, 1983"	Methanolobus tindarius	Methanolobus	tindarius		species		Int. J. Syst. Bacteriol. 33::439	accepted			BC
1000068	7ddf754f-d193-4cc9-b351-99906754a03b	1000066			Thermoproteus tenax	"Zillig & Stetter, 1982"	Thermoproteus tenax	Thermoproteus	tenax		species		Int. J. Syst. Bacteriol. 32::267	accepted			BC
9125849	52a423d2-0486-4e77-bcee-6350d708d6ff	1000066			Thermoproteus thermophilus	"Yim et al., 2015"	Thermoproteus thermophilus	Thermoproteus	thermophilus		species		Int. J. Syst. Evol. Microbiol. 65::2510	accepted			BC
1000316	7ddf754f-d193-4cc9-b351-99906754a03b	1000313			Archaeoglobus profundus	"Burggraf et al., 1990"	Archaeoglobus profundus	Archaeoglobus	profundus		species		Int. J. Syst. Bacteriol. 40::320	accepted			BC
1000315	7ddf754f-d193-4cc9-b351-99906754a03b	1000313			Archaeoglobus fulgidus	"Stetter, 1988"	Archaeoglobus fulgidus	Archaeoglobus	fulgidus		species		Int. J. Syst. Bacteriol. 38::328	accepted			BC
4896417	0938172b-2086-439c-a1dd-c21cb0109ed5	5900544	1000012		Acidolobus		Acidolobus	Acidolobus			genus			synonym			BC
9507886	52a423d2-0486-4e77-bcee-6350d708d6ff	9627295			Halostella salina	"Song et al., 2016"	Halostella salina	Halostella	salina		species		Int. J. Syst. Evol. Microbiol. 66::2745	accepted			BC
9433554	52a423d2-0486-4e77-bcee-6350d708d6ff	4896428			Halopiger goleimassiliensis	"Hassani et al., 2016"	Halopiger goleimassiliensis	Halopiger	goleimassiliensis		species		Int. J. Syst. Evol. Microbiol. 66::4301	accepted			BC
8137570	7ddf754f-d193-4cc9-b351-99906754a03b	1000233			Halovivax ruber	"Castillo et al., 2007"	Halovivax ruber	Halovivax	ruber		species		Int. J. Syst. Evol. Microbiol. 57::1027	accepted			BC
9333973	52a423d2-0486-4e77-bcee-6350d708d6ff	4896428			Halopiger thermotolerans	"Minegishi et al., 2016"	Halopiger thermotolerans	Halopiger	thermotolerans		species		Int. J. Syst. Evol. Microbiol. 66::4980	accepted			BC
7945372	52a423d2-0486-4e77-bcee-6350d708d6ff	1000193			Halalkalicoccus paucihalophilus	"Liu et al., 2013"	Halalkalicoccus paucihalophilus	Halalkalicoccus	paucihalophilus		species		Int. J. Syst. Evol. Microbiol. 63::2365	accepted			BC
1000263	7ddf754f-d193-4cc9-b351-99906754a03b	1000262			Natrialba taiwanensis	"Hezayen et al., 2001"	Natrialba taiwanensis	Natrialba	taiwanensis		species		Int. J. Syst. Evol. Microbiol. 51::1140	accepted			BC
1000264	7ddf754f-d193-4cc9-b351-99906754a03b	1000262			Natrialba chahannaoensis	"Xu et al., 2001"	Natrialba chahannaoensis	Natrialba	chahannaoensis		species		Int. J. Syst. Evol. Microbiol. 51::1697	accepted			BC
1000278	7ddf754f-d193-4cc9-b351-99906754a03b	1000277			Halogeometricum borinquense	"Montalvo-Rodríguez et al., 1998"	Halogeometricum borinquense	Halogeometricum	borinquense		species		Int. J. Syst. Bacteriol. 48::1310	accepted			BC
8395321	7ddf754f-d193-4cc9-b351-99906754a03b	1000262			Natrialba aegyptia	"Hezayen et al., 2001"	Natrialba aegyptia	Natrialba	aegyptia		species		Int. J. Syst. Evol. Microbiol. 51::1140	accepted			BC
8162354	7ddf754f-d193-4cc9-b351-99906754a03b	4896428			Halopiger aswanensis	"Hezayen et al., 2010"	Halopiger aswanensis	Halopiger	aswanensis		species		Int. J. Syst. Evol. Microbiol. 60::636	accepted			BC
7892207	52a423d2-0486-4e77-bcee-6350d708d6ff	4896428			Halopiger salifodinae	"Zhang et al., 2013"	Halopiger salifodinae	Halopiger	salifodinae		species		Int. J. Syst. Evol. Microbiol. 63::3565	accepted			BC
7800435	52a423d2-0486-4e77-bcee-6350d708d6ff	1000233			Halovivax limisalsi	"Amoozegar et al., 2014"	Halovivax limisalsi	Halovivax	limisalsi		species		Int. J. Syst. Evol. Microbiol. 64::3426	accepted			BC
1000352	52a423d2-0486-4e77-bcee-6350d708d6ff	1000350			Methanolobus vulcani	"Stetter et al., 1989"	Methanolobus vulcani	Methanolobus	vulcani		species		Int. J. Syst. Bacteriol. 39::496	accepted			BC
8323222	52a423d2-0486-4e77-bcee-6350d708d6ff	1000350			Methanolobus chelungpuianus	"Wu & Lai, 2011"	Methanolobus chelungpuianus	Methanolobus	chelungpuianus		species		Int. J. Syst. Evol. Microbiol. 65::2	accepted			BC
1000069	7ddf754f-d193-4cc9-b351-99906754a03b	1000066			Thermoproteus uzoniensis	"Bonch-Osmolovskaya et al., 2001"	Thermoproteus uzoniensis	Thermoproteus	uzoniensis		species		Int. J. Syst. Evol. Microbiol. 51::1619	accepted			BC
1000065	7ddf754f-d193-4cc9-b351-99906754a03b	1000064			Thermofilum pendens	"Zillig & Gierl, 1983"	Thermofilum pendens	Thermofilum	pendens		species		Int. J. Syst. Bacteriol. 33::673	accepted			BC
9035197	6cfd67d6-4f9b-400b-8549-1933ac27936f	1000064			Thermofilum librum		Thermofilum librum	Thermofilum	librum		species			accepted			BC
1000234	7ddf754f-d193-4cc9-b351-99906754a03b	1000233			Halovivax asiaticus	"Castillo et al., 2006"	Halovivax asiaticus	Halovivax	asiaticus		species		Int. J. Syst. Evol. Microbiol. 56::769	accepted			BC
7351013	7ddf754f-d193-4cc9-b351-99906754a03b	4896428			Halopiger xanaduensis	"Gutiérrez et al., 2007"	Halopiger xanaduensis	Halopiger	xanaduensis		species		Int. J. Syst. Evol. Microbiol. 57::1406	accepted			BC
1000354	7ddf754f-d193-4cc9-b351-99906754a03b	1000350			Methanolobus taylorii	"Oremland & Boone, 1994"	Methanolobus taylorii	Methanolobus	taylorii		species		Int. J. Syst. Bacteriol. 44::574	accepted			BC
1000355	7ddf754f-d193-4cc9-b351-99906754a03b	1000350		7452218	Methanolobus oregonensis	"Boone, 2002 (Liu et al., 1990)"	Methanolobus oregonensis	Methanolobus	oregonensis		species		Int. J. Syst. Evol. Microbiol. 52::686	accepted			BC
1000067	7ddf754f-d193-4cc9-b351-99906754a03b	1000066			Thermoproteus neutrophilus	"Stetter & Zillig, 1989"	Thermoproteus neutrophilus	Thermoproteus	neutrophilus		species			accepted			BC
1000314	7ddf754f-d193-4cc9-b351-99906754a03b	1000313			Archaeoglobus veneficus	"Huber et al., 1998"	Archaeoglobus veneficus	Archaeoglobus	veneficus		species		Int. J. Syst. Bacteriol. 48::327	accepted			BC
5900776	2d59e5db-57ad-41ff-97d6-11f5fb264527	1000313			Archaeoglobus lithotrophicus	"Stetter, Huber, Blochl, Kurr, Eden, Fielder, Cash & Vance, 1993"	Archaeoglobus lithotrophicus	Archaeoglobus	lithotrophicus		species			accepted			BC
1000013	7ddf754f-d193-4cc9-b351-99906754a03b	1000012			Acidilobus aceticus	"Prokofeva et al., 2000"	Acidilobus aceticus	Acidilobus	aceticus		species		Int. J. Syst. Evol. Microbiol. 50::2007	accepted			BC
1000194	7ddf754f-d193-4cc9-b351-99906754a03b	1000193			Halalkalicoccus tibetensis	"Xue et al., 2005"	Halalkalicoccus tibetensis	Halalkalicoccus	tibetensis		species		Int. J. Syst. Evol. Microbiol. 55::2504	accepted			BC
7698139	52a423d2-0486-4e77-bcee-6350d708d6ff	1000233			Halovivax cerinus	"Amoozegar et al., 2015"	Halovivax cerinus	Halovivax	cerinus		species		Int. J. Syst. Evol. Microbiol. 65::69	accepted			BC
1000265	7ddf754f-d193-4cc9-b351-99906754a03b	1000262			Natrialba hulunbeirensis	"Xu et al., 2001"	Natrialba hulunbeirensis	Natrialba	hulunbeirensis		species		Int. J. Syst. Evol. Microbiol. 51::1696	accepted			BC
9629107	52a423d2-0486-4e77-bcee-6350d708d6ff	4896428			Halopiger djelfimassiliensis	"Hassani et al., 2016"	Halopiger djelfimassiliensis	Halopiger	djelfimassiliensis		species		Int. J. Syst. Evol. Microbiol. 66::4301	accepted			BC
8130505	7ddf754f-d193-4cc9-b351-99906754a03b	1000350			Methanolobus profundi	"Mochimaru et al., 2009"	Methanolobus profundi	Methanolobus	profundi		species		Int. J. Syst. Evol. Microbiol. 59::717	accepted			BC
8323007	7ddf754f-d193-4cc9-b351-99906754a03b	1000313			Archaeoglobus sulfaticallidus	"Steinsbu et al., 2010"	Archaeoglobus sulfaticallidus	Archaeoglobus	sulfaticallidus		species		Int. J. Syst. Evol. Microbiol. 60::2751	accepted			BC
8933675	52a423d2-0486-4e77-bcee-6350d708d6ff	1000064			Thermofilum uzonense	"Toshchakov et al., 2016"	Thermofilum uzonense	Thermofilum	uzonense		species		Int. J. Syst. Evol. Microbiol. 66::1914	accepted			BC
7753085	7ddf754f-d193-4cc9-b351-99906754a03b	1000277			Halogeometricum rufum	"Cui et al., 2010"	Halogeometricum rufum	Halogeometricum	rufum		species		Int. J. Syst. Evol. Microbiol. 60::2616	accepted			BC
5900857	7ddf754f-d193-4cc9-b351-99906754a03b	1000193			Halalkalicoccus jeotgali	"Roh et al., 2007"	Halalkalicoccus jeotgali	Halalkalicoccus	jeotgali		species		Int. J. Syst. Evol. Microbiol. 57::2298	accepted			BC
1000353	7ddf754f-d193-4cc9-b351-99906754a03b	1000350			Methanolobus bombayensis	"Kadam et al., 1994"	Methanolobus bombayensis	Methanolobus	bombayensis		species		Int. J. Syst. Bacteriol. 44::606	accepted			BC
5900782	7ddf754f-d193-4cc9-b351-99906754a03b	1000313			Archaeoglobus infectus	"Mori et al., 2008"	Archaeoglobus infectus	Archaeoglobus	infectus		species		Int. J. Syst. Evol. Microbiol. 58::815	accepted			BC
7423100	7ddf754f-d193-4cc9-b351-99906754a03b	1000319			Geoglobus acetivorans	"Slobodkina et al., 2009"	Geoglobus acetivorans	Geoglobus	acetivorans		species		Int. J. Syst. Evol. Microbiol. 59::2883	accepted			BC
5900549	7ddf754f-d193-4cc9-b351-99906754a03b	1000012			Acidilobus saccharovorans	"Prokofeva et al., 2009"	Acidilobus saccharovorans	Acidilobus	saccharovorans		species		Int. J. Syst. Evol. Microbiol. 59::3121	accepted			BC
7380541	7ddf754f-d193-4cc9-b351-99906754a03b	1000350			Methanolobus zinderi	"Doerfert et al., 2009"	Methanolobus zinderi	Methanolobus	zinderi		species		Int. J. Syst. Evol. Microbiol. 59::1068	accepted			BC
9059114	52a423d2-0486-4e77-bcee-6350d708d6ff	1000262			Natrialba asiatica	"Kamekura & Dyall-Smith, 1996"	Natrialba asiatica	Natrialba	asiatica		species		Int. J. Syst. Bacteriol. 46::625	accepted			BC
1000320	7ddf754f-d193-4cc9-b351-99906754a03b	1000319			Geoglobus ahangari	"Kashefi et al., 2002"	Geoglobus ahangari	Geoglobus	ahangari		species		Int. J. Syst. Evol. Microbiol. 52::727	accepted			BC
1000022	7ddf754f-d193-4cc9-b351-99906754a03b	7786			Desulfurococcus	"Zillig & Stetter, 1983"	Desulfurococcus	Desulfurococcus			genus		Int. J. Syst. Bacteriol. 33::438	accepted			BC
1000392	7ddf754f-d193-4cc9-b351-99906754a03b	1000390	7376395	1000393	Methanoculleus olentangyi	"Maestrojuán et al., 1990 (Corder et al., 1988)"	Methanoculleus olentangyi	Methanoculleus	olentangyi		species		Int. J. Syst. Bacteriol. 40::121	synonym			BC
1000267	7ddf754f-d193-4cc9-b351-99906754a03b	1000262		1000268	Natrialba magadii	"Kamekura et al., 1997 (Tindall et al., 1984)"	Natrialba magadii	Natrialba	magadii		species		Int. J. Syst. Bacteriol. 47::857	accepted			BC
7504249	52a423d2-0486-4e77-bcee-6350d708d6ff	1000390	7376395	8398011	Methanoculleus bourgense	"Maestrojuán et al., 1990 (Ollivier et al., 1986)"	Methanoculleus bourgense	Methanoculleus	bourgense		species		Int. J. Syst. Bacteriol. 40::121	synonym			BC
6453386	2d59e5db-57ad-41ff-97d6-11f5fb264527	2			Nitrosopumilaceae		Nitrosopumilaceae	Nitrosopumilaceae			family			accepted			BC
79	7ddf754f-d193-4cc9-b351-99906754a03b	2			Crenarchaeota		Crenarchaeota	Crenarchaeota			phylum			accepted			BC
160	7ddf754f-d193-4cc9-b351-99906754a03b	24			Halobacteria		Halobacteria	Halobacteria			class			accepted			BC
24	7ddf754f-d193-4cc9-b351-99906754a03b	2			Euryarchaeota		Euryarchaeota	Euryarchaeota			phylum			accepted			BC
291	7ddf754f-d193-4cc9-b351-99906754a03b	24			Archaeoglobi		Archaeoglobi	Archaeoglobi			class			accepted			BC
294	7ddf754f-d193-4cc9-b351-99906754a03b	24			Thermococci		Thermococci	Thermococci			class			accepted			BC
161	7ddf754f-d193-4cc9-b351-99906754a03b	24			Methanococci		Methanococci	Methanococci			class			accepted			BC
163	7ddf754f-d193-4cc9-b351-99906754a03b	24			Methanopyri		Methanopyri	Methanopyri			class			accepted			BC
162	7ddf754f-d193-4cc9-b351-99906754a03b	24			Methanomicrobia		Methanomicrobia	Methanomicrobia			class			accepted			BC
293	7ddf754f-d193-4cc9-b351-99906754a03b	24			Methanobacteria		Methanobacteria	Methanobacteria			class			accepted			BC
295	7ddf754f-d193-4cc9-b351-99906754a03b	24			Thermoplasmata		Thermoplasmata	Thermoplasmata			class			accepted			BC
1000137	7ddf754f-d193-4cc9-b351-99906754a03b	3804			Methanothermus	"Stetter, 1982"	Methanothermus	Methanothermus			genus		Int. J. Syst. Bacteriol. 32::267	accepted			BC
9331787	0938172b-2086-439c-a1dd-c21cb0109ed5	2			Nitrososphaeraceae		Nitrososphaeraceae	Nitrososphaeraceae			family		"Stieglmeier, M.; Klingl, A.; Alves, R. J. E.; Rittmann, S. K.-M. R.; Melcher, M.; Leisch, N.; Schleper, C. (2014). Nitrososphaera viennensis gen. nov., sp. nov., an aerobic and mesophilic, ammonia-oxidizing archaeon from soil and a member of the archaeal phylum Thaumarchaeota. <em>International Journal of Systematic and Evolutionary Microbiology.</em> 64(Pt 8): 2738-2752."	accepted			BC
1000124	7ddf754f-d193-4cc9-b351-99906754a03b	1000122	1000123		Methanobacterium thermophilum	"Laurinavichus et al., 1990"	Methanobacterium thermophilum	Methanobacterium	thermophilum		species		Int. J. Syst. Bacteriol. 40::320	synonym			BC
1000002	7ddf754f-d193-4cc9-b351-99906754a03b	7785			Caldisphaera	"Itoh et al., 2003"	Caldisphaera	Caldisphaera			genus		Int. J. Syst. Evol. Microbiol. 53::1153	accepted			BC
1000026	7ddf754f-d193-4cc9-b351-99906754a03b	1000022			Desulfurococcus mucosus	"Zillig & Stetter, 1983"	Desulfurococcus mucosus	Desulfurococcus	mucosus		species		Int. J. Syst. Bacteriol. 33::438	accepted			BC
1000148	7ddf754f-d193-4cc9-b351-99906754a03b	1000145			Methanothermococcus okinawensis	"Takai et al., 2002"	Methanothermococcus okinawensis	Methanothermococcus	okinawensis		species		Int. J. Syst. Evol. Microbiol. 52::1094	accepted			BC
1000207	7ddf754f-d193-4cc9-b351-99906754a03b	1000206		7729208	Halorubrum distributum	"Oren & Ventosa, 1996 (Zvyagintseva & Tarasov, 1989)"	Halorubrum distributum	Halorubrum	distributum		species		Int. J. Syst. Bacteriol. 46::1180	accepted			BC
8121184	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum orientale	"Castillo et al., 2006"	Halorubrum orientale	Halorubrum	orientale		species		Int. J. Syst. Evol. Microbiol. 56::2562	accepted			BC
8165565	52a423d2-0486-4e77-bcee-6350d708d6ff	7845785			Halorussus rarus	"Cui et al., 2014"	Halorussus rarus	Halorussus	rarus		species		Int. J. Syst. Evol. Microbiol. 64::2	accepted			BC
1000192	52a423d2-0486-4e77-bcee-6350d708d6ff	3802	1000206		Halorubrobacterium	"Kamekura & Dyall-Smith, 1996"	Halorubrobacterium	Halorubrobacterium			genus		Int. J. Syst. Bacteriol. 46::625	synonym			BC
5900488	2d59e5db-57ad-41ff-97d6-11f5fb264527	5900486			Geogemma indica	"Kashefi, Holmes & Lovley, 2006"	Geogemma indica	Geogemma	indica		species		"Kashefi, K., Holmes, D.E., and Lovley, D.R. 2006. ""Geogemma indica sp. nov., a novel hyperthermophilic, chemolithoautotrophic, Fe(III)-reducing archaeon isolated from a deep-sea hydrothermal vent sulfide chimney on the Central Indian Ridge."""	accepted			BC
7422186	7ddf754f-d193-4cc9-b351-99906754a03b	1000022			Desulfurococcus kamchatkensis	"Kublanov et al., 2009"	Desulfurococcus kamchatkensis	Desulfurococcus	kamchatkensis		species			accepted			BC
7718416	7ddf754f-d193-4cc9-b351-99906754a03b	1000044			Acidianus sulfidivorans	"Plumb et al., 2007"	Acidianus sulfidivorans	Acidianus	sulfidivorans		species		Int. J. Syst. Evol. Microbiol. 57::1423	accepted			BC
1000218	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum tebenquichense	"Lizama et al., 2002"	Halorubrum tebenquichense	Halorubrum	tebenquichense		species		Int. J. Syst. Evol. Microbiol. 52::154	accepted			BC
1000232	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum ezzemoulense	"Kharroub et al., 2006"	Halorubrum ezzemoulense	Halorubrum	ezzemoulense		species		Int. J. Syst. Evol. Microbiol. 56::1585	accepted			BC
7622349	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum aquaticum	"Gutíerrez et al., 2011"	Halorubrum aquaticum	Halorubrum	aquaticum		species		Int. J. Syst. Evol. Microbiol. 61::1147	accepted			BC
1000025	7ddf754f-d193-4cc9-b351-99906754a03b	1000022			Desulfurococcus amylolyticus	"Bonch-Osmolovskaya et al., 2001"	Desulfurococcus amylolyticus	Desulfurococcus	amylolyticus		species		Int. J. Syst. Evol. Microbiol. 51::1619	accepted			BC
1000146	7ddf754f-d193-4cc9-b351-99906754a03b	1000145		1000147	Methanothermococcus thermolithotrophicus	"Whitman, 2002 (Huber et al., 1984)"	Methanothermococcus thermolithotrophicus	Methanothermococcus	thermolithotrophicus		species		Int. J. Syst. Evol. Microbiol. 52::687	accepted			BC
8043012	52a423d2-0486-4e77-bcee-6350d708d6ff	7463057			Natribaculum longum	"Liu et al., 2015"	Natribaculum longum	Natribaculum	longum		species		Int. J. Syst. Evol. Microbiol. 65::608	accepted			BC
9600103	52a423d2-0486-4e77-bcee-6350d708d6ff	7845785			Halorussus salinus	"Xu et al., 2017"	Halorussus salinus	Halorussus	salinus		species		Int. J. Syst. Evol. Microbiol. 67::529	accepted			BC
8794551	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum halodurans	"Corral et al., 2016"	Halorubrum halodurans	Halorubrum	halodurans		species		Int. J. Syst. Evol. Microbiol. 66::441	accepted			BC
8010458	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum luteum	"Hu et al., 2008"	Halorubrum luteum	Halorubrum	luteum		species		Int. J. Syst. Evol. Microbiol. 58::1707	accepted			BC
7966271	52a423d2-0486-4e77-bcee-6350d708d6ff	7463057			Natribaculum breve	"Liu et al., 2015"	Natribaculum breve	Natribaculum	breve		species		Int. J. Syst. Evol. Microbiol. 65::607	accepted			BC
8286373	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum kocurii	"Gutiérrez et al., 2008"	Halorubrum kocurii	Halorubrum	kocurii		species		Int. J. Syst. Evol. Microbiol. 58::2034	accepted			BC
1000224	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum lipolyticum	"Cui et al., 2006"	Halorubrum lipolyticum	Halorubrum	lipolyticum		species		Int. J. Syst. Evol. Microbiol. 56::1632	accepted			BC
5900487	2d59e5db-57ad-41ff-97d6-11f5fb264527	5900486			Geogemma pacifica	"Kashefi, Holmes & Lovley, 2006"	Geogemma pacifica	Geogemma	pacifica		species		"Kashefi, K., Holmes, D.E., and Lovley, D.R. ""Geogemma pacifica sp. nov., a hyperthermophilic, chemolithoautotrophic, Fe(III)-reducing archaeon isolated from the 'Godzilla' hydrothermal vent in the Northeast Pacific Ocean."""	accepted			BC
1000023	7ddf754f-d193-4cc9-b351-99906754a03b	1000022			Desulfurococcus mobilis	"Zillig & Stetter, 1983"	Desulfurococcus mobilis	Desulfurococcus	mobilis		species			accepted			BC
8812842	52a423d2-0486-4e77-bcee-6350d708d6ff	1000357			Methanosalsum natronophilum	"Sorokin et al., 2015"	Methanosalsum natronophilum	Methanosalsum	natronophilum		species		Int. J. Syst. Evol. Microbiol. 65::3744	accepted			BC
9367877	52a423d2-0486-4e77-bcee-6350d708d6ff	1000187			Halobaculum roseum	"Chen et al., 2017"	Halobaculum roseum	Halobaculum	roseum		species		Int. J. Syst. Evol. Microbiol. 67::822	accepted			BC
8780264	52a423d2-0486-4e77-bcee-6350d708d6ff	7845785			Halorussus amylolyticus	"Yuan et al., 2015"	Halorussus amylolyticus	Halorussus	amylolyticus		species		Int. J. Syst. Evol. Microbiol. 65::3737	accepted			BC
